label,id,lat,lng,town,river,measure_id,qualifier,parameter,period,low,high,valuetype,t,value
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T23:15:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T18:30:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T21:45:00Z,0.177
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T22:00:00Z,0.177
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T23:45:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T20:30:00Z,0.171
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T18:15:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T23:00:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T22:45:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T20:00:00Z,0.171
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T18:45:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T21:15:00Z,0.177
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T19:45:00Z,0.171
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T22:15:00Z,0.177
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T21:30:00Z,0.177
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T19:15:00Z,0.171
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T22:30:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-12T23:30:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T01:45:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T02:00:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T00:30:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T03:30:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T03:15:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T02:30:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T00:15:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T02:15:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T01:15:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T01:30:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T03:45:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T00:45:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T02:45:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T03:00:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T01:00:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T00:00:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T09:00:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T08:30:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T07:45:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T05:00:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T08:15:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T04:15:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T06:30:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T05:15:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T07:30:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T07:15:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T06:15:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T07:00:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T04:30:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T04:45:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T05:30:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T05:45:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T08:45:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T06:00:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T08:00:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T06:45:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T18:00:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T17:15:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T11:45:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T16:30:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T11:15:00Z,0.17
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T10:15:00Z,0.17
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T17:30:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T15:30:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T16:15:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T10:30:00Z,0.17
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T11:30:00Z,0.17
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T16:45:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T14:00:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T10:00:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T10:45:00Z,0.17
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T13:00:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T17:45:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T09:30:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T11:00:00Z,0.17
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T13:45:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T17:00:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T12:45:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T15:00:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T16:00:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T15:45:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T14:45:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T14:15:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T12:00:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T13:15:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T15:15:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T14:30:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T13:30:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T12:30:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T09:15:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T12:15:00Z,0.175
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T09:45:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T04:00:00Z,0.162
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T01:15:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T03:45:00Z,0.162
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T00:00:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T01:00:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T02:00:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T01:45:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T03:00:00Z,0.167
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T02:45:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T00:45:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T02:30:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T03:15:00Z,0.167
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T00:15:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T01:30:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T03:30:00Z,0.167
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T02:15:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-14T00:30:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T19:00:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T22:00:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T18:45:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T23:30:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T21:45:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T19:30:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T20:30:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T23:00:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T18:15:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T20:45:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T22:30:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T19:15:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T22:15:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T18:30:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T21:30:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T20:00:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T22:45:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T21:00:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T23:45:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T21:15:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T23:15:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T19:45:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-13T20:15:00Z,0.172
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-23T15:30:00Z,0.168
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T09:30:00Z,0.17
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T03:45:00Z,0.173
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T03:00:00Z,0.173
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T22:30:00Z,0.171
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T18:45:00Z,0.171
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T16:15:00Z,0.171
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T20:45:00Z,0.171
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T01:45:00Z,0.181
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T20:00:00Z,0.171
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T20:30:00Z,0.171
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T07:00:00Z,0.17
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T01:15:00Z,0.181
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T14:15:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T16:45:00Z,0.171
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T09:00:00Z,0.17
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T16:00:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T03:30:00Z,0.173
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T01:00:00Z,0.181
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T09:45:00Z,0.17
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T10:15:00Z,0.178
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T14:00:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T14:45:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T15:30:00Z,0.174
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T12:15:00Z,0.177
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T01:30:00Z,0.181
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T08:15:00Z,0.17
Cambridge,2603,51.730432,-2.362218,Cambridge,River Cam,1865,Stage,Water Level,900.0,0.141,1.25,instantaneous,2017-08-19T00:30:00Z,0.184
